 Ano; Código da Área; Área de Avaliação; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nota Bruta - FG; Nota Padronizada - FG; Nota Bruta - CE; Nota Padronizada - CE; Conceito Enade (Contínuo); Concluintes participantes com nota no Enem; Proporção de concluintes participantes com nota no Enem; Nota Bruta - IDD; Nota Padronizada - IDD; Nota Bruta – Organização Didático-Pedagógica; Nota Padronizada - Organização Didático-Pedagógica; Nota Bruta – Infraestrutura e Instalações Físicas; Nota Padronizada - Infraestrutura e Instalações Físicas; Nota Bruta – Oportunidade de Ampliação da Formação; Nota Padronizada - Oportunidade de Ampliação da Formação; Nota Bruta - Mestres; Nota Padronizada - Mestres; Nota Bruta - Doutores; Nota Padronizada - Doutores; Nota Bruta – Regime de Trabalho; Nota Padronizada - Regime de Trabalho; CPC (Contínuo); CPC (Faixa);Observação
2019;23;ENFERMAGEM;2275;FACULDADE SANTO AGOSTINHO;FASA;Faculdade;Privada com fins lucrativos;99776;Educação Presencial;3143302;Montes Claros;MG;54;39;31,023;1,7;39,258;1,9913;1,918;34;0,871;0,114;2,581;5,837;4,454;5,844;4,66;5,125;3,557;0,666;2,291;0,4;2;0,533;1,769;2,547;3;
2019;23;ENFERMAGEM;2324;FACULDADE UNIÃO BANDEIRANTE;;Faculdade;Privada com fins lucrativos;1058983;Educação Presencial;4216602;São José;SC;25;23;36,034;2,393;38,869;1,9434;2,055;9;0,391;-1,409;1,719;4,617;0,359;4,073;0,799;2,966;0;0,85;3,781;0,699;3,5;0,85;3,961;2,185;3;
2019;23;ENFERMAGEM;2334;FACULDADE CNEC RIO DAS OSTRAS;;Faculdade;Privada sem fins lucrativos;1205411;Educação Presencial;3304524;Rio das Ostras;RJ;24;22;23,899;0,715;29,595;0,8023;0,78;6;0,272;-5,839;0;4,866;1,196;4,825;2,438;4,665;2,801;0,909;4,261;0,409;2,045;0,59;2,167;1,226;2;
2019;23;ENFERMAGEM;2336;CENTRO UNIVERSITÁRIO MONTES BELOS;;Centro Universitário;Privada com fins lucrativos;88918;Educação Presencial;5220108;São Luís de Montes Belos;GO;24;22;28,74;1,384;35,486;1,5271;1,491;15;0,681;-0,181;2,414;5,732;4,102;5,489;3,885;5,571;4,294;1;5;0,75;3,75;1;5;3,065;4;
2019;23;ENFERMAGEM;2348;INSTITUIÇÃO DE ENSINO SÃO FRANCISCO;IESF;Faculdade;Privada com fins lucrativos;67500;Educação Presencial;3530706;Mogi Guaçu;SP;14;14;32,321;1,879;37;1,7134;1,755;3;0,214;-4,7;0;5,909;4,694;5,896;4,774;5,88;4,803;1;5;0,357;1,785;1;5;2,079;3;
2019;23;ENFERMAGEM;2350;ESCOLA SUPERIOR MADRE CELESTE;ESMAC;Faculdade;Privada com fins lucrativos;5000042;Educação Presencial;1500800;Ananindeua;PA;58;48;26,856;1,124;28,445;0,6608;0,776;32;0,666;-1,041;1,927;5,252;2,492;5,01;2,841;4,2;2,034;0,928;4,419;0,5;2,5;0,928;4,505;2,254;3;
2019;23;ENFERMAGEM;2409;CENTRO UNIVERSITÁRIO TABOSA DE ALMEIDA;ASCES-UNITA;Centro Universitário;Privada sem fins lucrativos;89994;Educação Presencial;2604106;Caruaru;PE;36;36;37,461;2,59;47,38;2,9907;2,89;33;0,916;0,933;3,044;5,957;4,855;5,925;4,836;5,8;4,671;0,9;4,187;0,1;0,5;0,699;2,923;2,974;4;
2019;23;ENFERMAGEM;2413;FACULDADE DE ENSINO SUPERIOR DE FLORIANO;FAESF;Faculdade;Privada com fins lucrativos;66905;Educação Presencial;2203909;Floriano;PI;16;15;27,433;1,203;37,633;1,7913;1,644;14;0,933;0,291;2,681;6;5;6;5;6;5;1;5;0,1;0,5;1;5;2,842;3;
2019;23;ENFERMAGEM;2420;FACULDADE PARANAENSE;FAPAR;Faculdade;Privada com fins lucrativos;1069967;Educação Presencial;4106902;Curitiba;PR;57;48;39,377;2,855;39,558;2,0282;2,235;27;0,562;0,831;2,986;4,631;0,407;4,074;0,8;2,894;0;0,894;4,144;0,052;0,263;1;5;2,288;3;
2019;23;ENFERMAGEM;2426;FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA;FIBRA;Faculdade;Privada com fins lucrativos;1151647;Educação Presencial;1501402;Belém;PA;85;84;37,035;2,531;38,965;1,9552;2,099;77;0,916;-0,036;2,496;5,533;3,434;5,709;4,366;4,903;3,192;0,945;4,56;0,405;2,027;0,972;4,812;2,856;3;
2019;23;ENFERMAGEM;2428;FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS;FACICA;Faculdade;Privada com fins lucrativos;71029;Educação Presencial;3111606;Campos Gerais;MG;7;7;45,2;3,661;44,857;2,6802;2,925;6;0,857;0,687;2,905;5,181;2,254;4,972;2,758;4,523;2,566;1;5;0,363;1,818;1;5;2,995;4;
2019;23;ENFERMAGEM;2437;FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS;PIT TEIXEIRA;Faculdade;Privada com fins lucrativos;73517;Educação Presencial;2931350;Teixeira de Freitas;BA;14;13;36,861;2,507;40,846;2,1866;2,266;11;0,846;0,694;2,909;5,508;3,349;5,371;3,63;4,014;1,726;0,666;2,291;0,38;1,904;0,904;4,34;2,73;3;
2019;23;ENFERMAGEM;2440;FACULDADE CIDADE DE JOÃO PINHEIRO;FCJP;Faculdade;Privada sem fins lucrativos;56496;Educação Presencial;3136306;João Pinheiro;MG;21;19;33,552;2,05;34,878;1,4524;1,601;17;0,894;-0,135;2,439;5,708;4,02;5,602;4,132;4,82;3,055;0,562;1,445;0,25;1,25;0,812;3,701;2,332;3;
2019;23;ENFERMAGEM;2466;FACUDADE IEDUCARE - FIED;FIED;Faculdade;Privada com fins lucrativos;1166820;Educação Presencial;2313401;Tianguá;CE;10;10;41,62;3,166;40,61;2,1576;2,409;7;0,699;1,206;3,198;5,011;1,683;4,104;0,866;4,178;1,997;0,882;4,044;0,147;0,735;1;5;2,609;3;
2019;23;ENFERMAGEM;2474;FACULDADE MARIA MILZA;FAMAM;Faculdade;Privada com fins lucrativos;71095;Educação Presencial;2909802;Cruz das Almas;BA;12;12;40,333;2,988;41,491;2,2661;2,446;11;0,916;0,365;2,723;5,95;4,834;6;5;5,833;4,725;0,97;4,761;0,441;2,205;1;5;3,236;4;
2019;23;ENFERMAGEM;2494;FUNVIC - FACULDADE DE PINDAMONHANGABA;;Faculdade;Privada sem fins lucrativos;5000505;Educação Presencial;3538006;Pindamonhangaba;SP;17;17;33,382;2,026;36,935;1,7054;1,785;12;0,705;-0,499;2,234;5,446;3,143;5,239;3,34;4,779;2,988;0,875;3,984;0,562;2,812;1;5;2,712;3;
2019;23;ENFERMAGEM;2497;CENTRO UNIVERSITÁRIO ATENEU;;Centro Universitário;Privada com fins lucrativos;1164382;Educação Presencial;2304400;Fortaleza;CE;46;44;30,693;1,654;37,165;1,7338;1,714;19;0,431;0,212;2,636;5,833;4,442;5,584;4,093;5,32;3,88;0,978;4,823;0,608;3,043;0,978;4,849;3,082;4;
2019;23;ENFERMAGEM;2497;CENTRO UNIVERSITÁRIO ATENEU;;Centro Universitário;Privada com fins lucrativos;1174450;Educação Presencial;2304400;Fortaleza;CE;18;17;36,494;2,457;32,764;1,1922;1,508;9;0,529;-0,586;2,184;5,931;4,771;5,895;4,771;5,782;4,641;0,979;4,834;0,693;3,469;0,979;4,858;3,026;4;
2019;23;ENFERMAGEM;2501;FACULDADE ESTÁCIO DE SÁ DE GOIÁS;FESGO;Faculdade;Privada com fins lucrativos;91031;Educação Presencial;5208707;Goiânia;GO;119;94;28,286;1,321;32,639;1,1768;1,213;57;0,606;-0,365;2,309;5,383;2,93;5,225;3,311;4,625;2,734;1;5;1;5;1;5;3,004;4;
2019;23;ENFERMAGEM;2536;FACULDADE RORAIMENSE DE ENSINO SUPERIOR;FARES;Faculdade;Privada com fins lucrativos;110582;Educação Presencial;1400100;Boa Vista;RR;106;97;27,331;1,189;26,673;0,4427;0,629;47;0,484;-0,833;2,045;5,109;2,01;4,543;1,823;4,302;2,201;0,655;2,198;0,103;0,517;0,62;2,374;1,559;2;
2019;23;ENFERMAGEM;2548;FACULDADE DE TEOLOGIA, FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL;FATEFIG;Faculdade;Privada com fins lucrativos;1169709;Educação Presencial;1508100;Tucuruí;PA;53;50;32,637;1,923;33,954;1,3386;1,484;38;0,76;-0,466;2,252;5,598;3,653;5,343;3,568;4,465;2,469;0,523;1,13;0,095;0,476;1;5;2,13;3;
2019;23;ENFERMAGEM;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;79572;Educação Presencial;2503704;Cajazeiras;PB;43;42;43,757;3,461;50,142;3,3306;3,363;41;0,976;-0,501;2,233;5,43;3,088;5,279;3,427;4,742;2,926;0,933;4,458;0,577;2,888;1;5;3,073;4;
2019;23;ENFERMAGEM;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;107492;Educação Presencial;2505105;Cuité;PB;33;31;45,167;3,656;53,367;3,7274;3,709;31;1;0,986;3,074;5,351;2,825;5,015;2,853;4,459;2,46;0,98;4,84;0,647;3,235;1;5;3,457;4;
2019;23;ENFERMAGEM;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;1134328;Educação Presencial;2504009;Campina Grande;PB;26;25;53,836;4,855;54,116;3,8195;4,078;25;1;0,828;2,984;5,387;2,943;5,086;3,006;4,272;2,152;0,895;4,153;0,562;2,812;1;5;3,393;4;
2019;23;ENFERMAGEM;2565;ABEU - CENTRO UNIVERSITÁRIO;UNIABEU;Centro Universitário;Privada sem fins lucrativos;73655;Educação Presencial;3300456;Belford Roxo;RJ;87;84;25,61;0,951;30,492;0,9127;0,922;31;0,369;-0,711;2,114;5,182;2,257;5,086;3,008;4,454;2,452;0,823;3,566;0,441;2,205;0,47;1,334;2,004;3;
2019;23;ENFERMAGEM;2568;FACULDADE ZACARIAS DE GÓES;FAZAG;Faculdade;Privada sem fins lucrativos;109322;Educação Presencial;2932903;Valença;BA;89;72;25,879;0,988;25,774;0,3322;0,496;40;0,555;-0,98;1,962;5,891;4,636;5,884;4,747;5,864;4,777;0,5;0,937;0,333;1,666;1;5;2,185;3;
2019;23;ENFERMAGEM;2571;CENTRO UNIVERSITÁRIO REDENTOR;FACREDENTOR;Centro Universitário;Privada sem fins lucrativos;119052;Educação Presencial;3302205;Itaperuna;RJ;26;26;45,053;3,64;41,861;2,3116;2,643;18;0,692;0,678;2,9;5,937;4,788;5,94;4,869;5,916;4,862;1;5;0,555;2,777;1;5;3,434;4;
2019;23;ENFERMAGEM;2572;FACULDADE REGIONAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE CANDEIAS;FAC;Faculdade;Privada com fins lucrativos;120016;Educação Presencial;2906501;Candeias;BA;18;16;26,643;1,094;23,075;0;0,273;6;0,375;-4,449;0;5,017;1,703;3,743;0,078;3,31;0,567;0,4;0,125;0;0;1;5;0,584;1;
2019;23;ENFERMAGEM;2579;CENTRO UNIVERSITÁRIO ATENAS;UniAtenas;Centro Universitário;Privada com fins lucrativos;1187877;Educação Presencial;3147006;Paracatu;MG;40;40;39,017;2,806;39,53;2,0247;2,22;35;0,875;0,143;2,597;5,945;4,816;5,965;4,925;5,787;4,649;0,944;4,548;0,444;2,222;0,944;4,615;3,097;4;
2019;23;ENFERMAGEM;2581;FACULDADE SÃO SALVADOR;FSS;Faculdade;Privada com fins lucrativos;81194;Educação Presencial;2927408;Salvador;BA;41;36;24,622;0,815;24,619;0,19;0,346;19;0,527;-2,17;1,289;5,247;2,474;4,605;1,959;4,644;2,765;0,709;2,641;0,129;0,645;0,645;2,543;1,358;2;
2019;23;ENFERMAGEM;2593;FACULDADE DE JUAZEIRO DO NORTE;FJN;Faculdade;Privada com fins lucrativos;95191;Educação Presencial;2307304;Juazeiro do Norte;CE;48;47;36,406;2,444;42,791;2,426;2,43;42;0,893;0,558;2,832;5,402;2,993;5,291;3,455;4,686;2,835;0,791;3,307;0,458;2,291;0,916;4,423;2,869;3;
2019;23;ENFERMAGEM;2613;Centro Universitário Meta;;Centro Universitário;Privada com fins lucrativos;1099815;Educação Presencial;1200401;Rio Branco;AC;79;70;30,351;1,607;31,739;1,0662;1,201;60;0,857;-0,55;2,205;5,266;2,536;5,169;3,189;5,01;3,368;1;5;0,5;2,5;1;5;2,571;3;
2019;23;ENFERMAGEM;2616;FACULDADE SANTO ANTÔNIO DE PÁDUA;FASAP;Faculdade;Privada com fins lucrativos;120591;Educação Presencial;3304706;Santo Antônio de Pádua;RJ;16;16;39,593;2,885;36,9;1,7011;1,997;13;0,812;-1,075;1,908;5,948;4,828;5,93;4,848;5,812;4,69;1;5;0,4;2;0,8;3,615;2,735;3;
2019;23;ENFERMAGEM;2629;AJES - FACULDADE DO VALE DO JURUENA;AJES;Faculdade;Privada sem fins lucrativos;1101170;Educação Presencial;5105150;Juína;MT;22;21;32,304;1,877;39,666;2,0415;2;17;0,809;-0,076;2,473;6;5;5,989;4,977;5,988;4,981;0,722;2,743;0,333;1,666;0,777;3,461;2,729;3;
2019;23;ENFERMAGEM;2632;FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA;UNESULBAHIA;Faculdade;Privada sem fins lucrativos;109566;Educação Presencial;2910727;Eunápolis;BA;29;29;36,834;2,504;36,1;1,6026;1,828;24;0,827;0,226;2,644;5,578;3,585;5,133;3,11;4,339;2,262;1;5;0,6;3;1;5;2,972;4;
2019;23;ENFERMAGEM;2636;FACULDADE DINÂMICA DO VALE DO PIRANGA;FADIP;Faculdade;Privada com fins lucrativos;1080171;Educação Presencial;3152105;Ponte Nova;MG;6;6;43;3,356;37,866;1,82;2,204;5;0,833;-0,449;2,262;5,756;4,184;5,722;4,394;5,138;3,58;0,947;4,572;0,578;2,894;0,947;4,635;2,98;4;
2019;23;ENFERMAGEM;2642;FACULDADE SÃO VICENTE;FASVIPA;Faculdade;Privada sem fins lucrativos;99780;Educação Presencial;2706406;Pão de Açúcar;AL;23;21;27,947;1,275;27,447;0,538;0,722;16;0,761;-0,876;2,021;5,156;2,168;4,45;1,62;2,875;0;0,727;2,784;0,181;0,909;1;5;1,815;2;
2019;23;ENFERMAGEM;2647;FACULDADE INTEGRADA DE SANTA MARIA;FISMA;Faculdade;Privada com fins lucrativos;67569;Educação Presencial;4316907;Santa Maria;RS;103;102;37,067;2,536;41,511;2,2685;2,335;80;0,784;-0,059;2,483;5,239;2,446;5,005;2,83;4,346;2,274;0,846;3,75;0,269;1,346;0,846;3,934;2,496;3;
2019;23;ENFERMAGEM;2724;INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO;IESMA;Faculdade;Privada com fins lucrativos;80212;Educação Presencial;2105302;Imperatriz;MA;56;40;42,067;3,227;39,61;2,0345;2,332;39;0,975;0,277;2,673;5,134;2,095;4,788;2,357;3,935;1,597;0,666;2,291;0,111;0,555;0,888;4,23;2,289;3;
2019;23;ENFERMAGEM;2745;ESCOLA SUPERIOR DA AMAZÔNIA;ESAMAZ;Faculdade;Privada com fins lucrativos;90615;Educação Presencial;1501402;Belém;PA;82;79;29,794;1,53;30,901;0,9629;1,104;55;0,696;-0,632;2,158;5,653;3,835;5,478;3,861;4,577;2,654;0,954;4,63;0,5;2,5;1;5;2,621;3;
2019;23;ENFERMAGEM;2754;FACULDADE SÃO PAULO;FSP;Faculdade;Privada com fins lucrativos;1085806;Educação Presencial;1100288;Rolim de Moura;RO;44;44;33,295;2,014;33,181;1,2436;1,436;42;0,954;-1,171;1,854;5,274;2,566;5,158;3,164;4,673;2,814;1;5;0,5;2,5;1;5;2,482;3;
2019;23;ENFERMAGEM;2770;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;Faculdade;Privada com fins lucrativos;121158;Educação Presencial;5208707;Goiânia;GO;41;40;35,12;2,267;48,295;3,1032;2,894;32;0,8;0,648;2,883;5,919;4,731;5,871;4,719;5,795;4,662;0,976;4,806;0,666;3,333;0,952;4,67;3,506;4;
2019;23;ENFERMAGEM;2771;CENTRO DE ENSINO SUPERIOR DE ILHÉUS;CESUPI;Faculdade;Privada com fins lucrativos;109288;Educação Presencial;2913606;Ilhéus;BA;28;27;40,277;2,98;33,585;1,2932;1,715;25;0,925;-0,634;2,157;5,482;3,261;5,319;3,516;4,279;2,163;0,703;2,592;0,259;1,296;0,703;2,948;2,182;3;
2019;23;ENFERMAGEM;2773;FACULDADE DE MACAPÁ;;Faculdade;Privada com fins lucrativos;100120;Educação Presencial;1600303;Macapá;AP;106;97;31,869;1,817;34,823;1,4456;1,538;73;0,752;0,021;2,528;5,304;2,666;5,093;3,023;4,432;2,416;0,806;3,427;0,354;1,774;1;5;2,502;3;
2019;23;ENFERMAGEM;2774;Centro Universitário UNIFAFIBE;FAFIBE;Centro Universitário;Privada sem fins lucrativos;347613;Educação Presencial;3506102;Bebedouro;SP;35;35;36,908;2,514;39,894;2,0695;2,18;31;0,885;0,012;2,523;5,448;3,147;5,604;4,137;5,11;3,532;0,88;4,025;0,36;1,8;0,88;4,169;2,735;3;
2019;23;ENFERMAGEM;2787;FACULDADES PEQUENO PRÍNCIPE;FPP;Faculdade;Privada sem fins lucrativos;67989;Educação Presencial;4106902;Curitiba;PR;32;30;45,316;3,677;44,806;2,674;2,924;25;0,833;0,245;2,654;5,754;4,175;5,763;4,485;5,8;4,67;0,793;3,318;0,241;1,206;0,896;4,283;2,919;3;
2019;23;ENFERMAGEM;2794;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;Faculdade;Privada com fins lucrativos;104051;Educação Presencial;5107602;Rondonópolis;MT;25;22;34,29;2,152;43,15;2,4701;2,39;17;0,772;1,141;3,161;5,396;2,975;5,247;3,358;4,428;2,408;0,703;2,592;0,333;1,666;0,962;4,743;2,836;3;
2019;23;ENFERMAGEM;2814;FACULDADE SÃO SEBASTIÃO;;Faculdade;Privada com fins lucrativos;1158018;Educação Presencial;3550704;São Sebastião;SP;25;25;32,531;1,909;31,26;1,0071;1,232;16;0,64;-1,433;1,705;5,608;3,687;5,248;3,36;5,123;3,554;0,923;4,375;0,538;2,692;0,769;3,402;2,364;3;
2019;23;ENFERMAGEM;2826;FACULDADE NOSSA SENHORA DE FÁTIMA;FACULDADE FÁTIMA;Faculdade;Privada sem fins lucrativos;67647;Educação Presencial;4305108;Caxias do Sul;RS;31;30;28,809;1,394;38,066;1,8446;1,732;15;0,5;-0,831;2,046;5,912;4,704;5,942;4,874;5,951;4,92;0,764;3,088;0,294;1,47;0,176;0;2,234;3;
2019;23;ENFERMAGEM;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos;74315;Educação Presencial;2611606;Recife;PE;180;158;32,808;1,947;39,737;2,0503;2,024;131;0,829;0,176;2,616;5,288;2,612;4,979;2,774;4,83;3,073;0,983;4,868;0,483;2,419;0,822;3,771;2,743;3;
2019;23;ENFERMAGEM;2843;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;Faculdade;Privada com fins lucrativos;59754;Educação Presencial;3136702;Juiz de Fora;MG;16;16;36,912;2,514;49,343;3,2322;3,052;14;0,875;0,947;3,052;5,782;4,269;5,934;4,858;5,312;3,866;0,973;4,786;0,763;3,815;0,763;3,36;3,521;4;
2019;23;ENFERMAGEM;2908;FACULDADE NATALENSE DE ENSINO E CULTURA;FANEC;Faculdade;Privada com fins lucrativos;1181566;Educação Presencial;2408102;Natal;RN;11;11;29,081;1,431;26,381;0,4068;0,663;10;0,909;-3,712;0,417;5,303;2,661;5,323;3,524;5,015;3,376;1;5;0;0;1;5;1,488;2;
2019;23;ENFERMAGEM;2910;FACULDADE VERDE NORTE;FAVENORTE;Faculdade;Privada com fins lucrativos;1258876;Educação Presencial;3141009;Mato Verde;MG;28;28;34,592;2,194;31,478;1,034;1,324;20;0,714;-0,454;2,259;5,256;2,504;4,547;1,831;4,513;2,549;0,538;1,25;0,153;0,769;1;5;1,983;3;
2019;23;ENFERMAGEM;2911;FACULDADE PAN AMAZÔNICA;FAPAN;Faculdade;Privada com fins lucrativos;1069951;Educação Presencial;1501402;Belém;PA;44;43;33,686;2,068;34,086;1,3548;1,533;40;0,93;-0,952;1,978;4,51;0;4,391;1,491;3,317;0,578;0,894;4,144;0,368;1,842;1;5;2,05;3;
2019;23;ENFERMAGEM;2915;FACULDADE CIDADE DE PATOS DE MINAS;FPM;Faculdade;Privada sem fins lucrativos;89784;Educação Presencial;3148004;Patos de Minas;MG;16;15;27,253;1,179;29,98;0,8496;0,931;9;0,6;-3,51;0,531;5,644;3,808;5,4;3,691;4,979;3,317;0,764;3,088;0,117;0,588;0,882;4,185;1,559;2;
2019;23;ENFERMAGEM;2918;FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA;FESAR;Faculdade;Privada com fins lucrativos;1150247;Educação Presencial;1506138;Redenção;PA;52;52;31,807;1,808;31,661;1,0565;1,244;44;0,846;-0,692;2,125;5,236;2,437;5,197;3,25;4,454;2,452;1;5;0,166;0,833;1;5;2,274;3;
2019;23;ENFERMAGEM;2935;FACULDADE DE TALENTOS HUMANOS;FACTHUS;Faculdade;Privada com fins lucrativos;73358;Educação Presencial;3170107;Uberaba;MG;46;45;30,691;1,654;35,155;1,4864;1,528;20;0,444;-0,323;2,333;5,428;3,082;5,319;3,516;5,125;3,559;0,96;4,675;0,48;2,4;0,92;4,446;2,662;3;
2019;23;ENFERMAGEM;2944;FACULDADE DO SUL;;Faculdade;Privada com fins lucrativos;5000029;Educação Presencial;2914802;Itabuna;BA;38;34;32,947;1,966;37,12;1,7282;1,787;27;0,794;-0,102;2,458;5,501;3,325;5,218;3,296;4,503;2,533;0,6;1,75;0,285;1,428;0,914;4,406;2,371;3;
2019;23;ENFERMAGEM;2950;Centro Universitário FADERGS;FADERGS;Centro Universitário;Privada com fins lucrativos;1138920;Educação Presencial;4314902;Porto Alegre;RS;110;110;32,597;1,918;38,592;1,9094;1,911;51;0,463;-0,779;2,075;5,239;2,446;5,147;3,14;5,129;3,565;1;5;0,5;2,5;0,833;3,846;2,576;3;
2019;23;ENFERMAGEM;2950;Centro Universitário FADERGS;FADERGS;Centro Universitário;Privada com fins lucrativos;1321757;Educação Presencial;4314902;Porto Alegre;RS;6;6;39;2,803;39,916;2,0723;2,255;4;0,666;-2,838;0,911;5,663;3,87;5,444;3,788;5,569;4,29;1;5;0,2;1;0,666;2,692;2,083;3;
2019;23;ENFERMAGEM;2971;FACULDADE BARRETOS;FB;Faculdade;Privada com fins lucrativos;1069158;Educação Presencial;3505500;Barretos;SP;21;21;33,076;1,984;31,8;1,0735;1,301;19;0,904;-0,968;1,968;5,718;4,054;5,794;4,552;5,488;4,157;0,777;3,194;0,333;1,666;0,666;2,692;2,276;3;
2019;23;ENFERMAGEM;2973;FACULDADE DE CIÊNCIAS HUMANAS E BIOLÓGICAS E DA SAÚDE;;Faculdade;Privada com fins lucrativos;118852;Educação Presencial;5107040;Primavera do Leste;MT;20;15;33,966;2,107;39,326;1,9997;2,026;13;0,866;-0,314;2,339;4,917;1,366;4,632;2,017;4,552;2,613;0,545;1,306;0,318;1,59;0,772;3,426;2,086;3;
2019;23;ENFERMAGEM;3020;FACULDADE SANTA RITA DE CÁSSIA;IFASC;Faculdade;Privada com fins lucrativos;1148863;Educação Presencial;5211503;Itumbiara;GO;15;14;31,485;1,764;28,057;0,613;0,9;11;0,785;-2,068;1,346;5,961;4,87;5,991;4,981;5,858;4,767;0,8;3,375;0,32;1,6;0,96;4,723;2,232;3;
2019;23;ENFERMAGEM;3034;FACULDADE DELTA;FACDELTA;Faculdade;Privada com fins lucrativos;1179210;Educação Presencial;2927408;Salvador;BA;14;14;29,492;1,488;44,314;2,6134;2,332;7;0,5;1,029;3,098;5,928;4,76;5,896;4,774;5,628;4,387;0,857;3,839;0,464;2,321;0,964;4,752;3,249;4;
2019;23;ENFERMAGEM;3042;CHRISTUS FACULDADE DO PIAUÍ;CHRISFAPI;Faculdade;Privada com fins lucrativos;116816;Educação Presencial;2208403;Piripiri;PI;51;51;40,766;3,048;42,547;2,3959;2,558;48;0,941;0,491;2,794;5,72;4,063;5,578;4,08;5,462;4,113;0,916;4,322;0,25;1,25;1;5;2,988;4;
2019;23;ENFERMAGEM;3099;FACULDADE INTERNACIONAL DA PARAÍBA;FPB;Faculdade;Privada com fins lucrativos;91027;Educação Presencial;2507507;João Pessoa;PB;74;71;35,09;2,262;32,332;1,139;1,42;55;0,774;-0,301;2,346;5,597;3,65;5,599;4,126;5,169;3,631;0,714;2,678;0,571;2,857;0,928;4,505;2,643;3;
2019;23;ENFERMAGEM;3149;FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD;FPD;Faculdade;Privada com fins lucrativos;118676;Educação Presencial;3122306;Divinópolis;MG;16;15;33,84;2,09;46,326;2,861;2,668;11;0,733;-1,13;1,877;5,867;4,555;5,739;4,432;5,354;3,935;0,777;3,194;0,555;2,777;0,833;3,846;2,797;3;
2019;23;ENFERMAGEM;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Universidade;Pública Estadual;60656;Educação Presencial;1302603;Manaus;AM;53;53;46,898;3,896;55,347;3,9709;3,952;50;0,943;0,985;3,073;5,478;3,249;4,81;2,406;4,725;2,898;0,789;3,289;0,368;1,842;1;5;3,2;4;
2019;23;ENFERMAGEM;3193;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;Faculdade;Privada com fins lucrativos;321759;Educação Presencial;4119905;Ponta Grossa;PR;24;24;32,933;1,964;41,049;2,2117;2,149;16;0,666;-0,15;2,432;5,483;3,266;4,983;2,782;4,859;3,12;0,689;2,478;0,31;1,551;0;0;2,161;3;
2019;23;ENFERMAGEM;3194;FACULDADE DE MINAS BH;FAMINAS-BH;Faculdade;Privada com fins lucrativos;119345;Educação Presencial;3106200;Belo Horizonte;MG;65;62;39,346;2,851;45,027;2,7011;2,738;52;0,838;0,312;2,693;5,239;2,447;5,066;2,963;4,253;2,121;0,956;4,646;0,304;1,521;0,347;0,484;2,488;3;
2019;23;ENFERMAGEM;3204;FACULDADE DE QUATRO MARCOS;FQM;Faculdade;Privada com fins lucrativos;91360;Educação Presencial;5107107;São José dos Quatro Marcos;MT;31;29;21,406;0,37;26,275;0,3938;0,387;23;0,793;-1,973;1,4;5,528;3,417;4,974;2,764;5,105;3,525;1;5;0,8;4;1;5;2,4;3;
2019;23;ENFERMAGEM;3205;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE VIÇOSA;FAVIÇOSA;Faculdade;Privada com fins lucrativos;73976;Educação Presencial;3171303;Viçosa;MG;22;21;41,661;3,171;44,685;2,6591;2,787;16;0,761;-0,078;2,472;5,888;4,625;5,964;4,922;5,931;4,887;0,937;4,492;0,687;3,437;0,937;4,567;3,333;4;
2019;23;ENFERMAGEM;3223;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;ESCS;Faculdade;Pública Estadual;123083;Educação Presencial;5300108;Brasília;DF;58;56;48,114;4,064;62,844;4,8935;4,686;52;0,928;1,089;3,132;5,666;3,882;4,276;1,241;4,076;1,829;0,58;1,589;0,086;0,432;1;5;2,991;4;
